student_id,student_name,student_gender,class_level,course_name,assessment_no,assessment_score,raised_hand_count,moodle_views,attendance_rate,resources_downloads
1022,Student_1022,F,C1,Chemistry,2,57,2,41,98,8
1022,Student_1022,F,C1,Chemistry,3,88,10,38,83,13
1022,Student_1022,F,C1,Chemistry,4,58,3,25,97,9
1022,Student_1022,F,C1,Computer,1,71,6,44,95,7
1022,Student_1022,F,C1,Computer,2,76,0,35,62,8
1022,Student_1022,F,C1,Computer,3,47,0,5,100,6
1022,Student_1022,F,C1,Computer,4,43,12,48,61,4
1023,Student_1023,F,C1,Mathematics,1,66,20,7,97,7
1023,Student_1023,F,C1,Mathematics,2,89,2,43,62,5
1023,Student_1023,F,C1,Mathematics,3,41,11,1,97,16
1023,Student_1023,F,C1,Mathematics,4,74,1,22,89,19
1023,Student_1023,F,C1,Science,1,47,11,35,64,12
1023,Student_1023,F,C1,Science,2,68,14,15,89,15
1023,Student_1023,F,C1,Science,3,51,16,15,71,7
1023,Student_1023,F,C1,Science,4,59,2,15,89,12
1023,Student_1023,F,C1,Biology,1,62,18,39,64,19
1023,Student_1023,F,C1,Biology,2,79,11,0,89,20
1023,Student_1023,F,C1,Biology,3,59,5,21,77,7
1023,Student_1023,F,C1,Biology,4,78,0,15,71,5
1023,Student_1023,F,C1,Chemistry,1,91,1,13,95,0
1023,Student_1023,F,C1,Chemistry,2,62,17,44,61,8
1023,Student_1023,F,C1,Chemistry,3,60,1,26,68,0
1023,Student_1023,F,C1,Chemistry,4,50,2,22,85,3
1023,Student_1023,F,C1,Computer,1,57,5,34,81,10
1023,Student_1023,F,C1,Computer,2,54,4,41,71,14
1023,Student_1023,F,C1,Computer,3,88,9,37,77,12
1023,Student_1023,F,C1,Computer,4,74,9,29,73,5
1024,Student_1024,M,C1,Mathematics,1,55,6,13,68,14
1024,Student_1024,M,C1,Mathematics,2,60,2,1,86,1
1024,Student_1024,M,C1,Mathematics,3,74,17,13,79,17
1024,Student_1024,M,C1,Mathematics,4,49,1,24,92,3
1024,Student_1024,M,C1,Science,1,70,13,0,75,13
1024,Student_1024,M,C1,Science,2,100,19,2,94,8
1024,Student_1024,M,C1,Science,3,45,12,33,67,20
1024,Student_1024,M,C1,Science,4,73,3,24,74,3
1024,Student_1024,M,C1,Biology,1,84,11,31,91,12
1024,Student_1024,M,C1,Biology,2,70,13,19,77,5
1024,Student_1024,M,C1,Biology,3,71,10,1,82,18
1024,Student_1024,M,C1,Biology,4,70,18,4,78,1
1024,Student_1024,M,C1,Chemistry,1,49,1,10,90,14
1024,Student_1024,M,C1,Chemistry,2,48,18,8,94,20
1024,Student_1024,M,C1,Chemistry,3,48,13,50,66,15
1024,Student_1024,M,C1,Chemistry,4,55,0,3,63,6
1024,Student_1024,M,C1,Computer,1,79,16,36,98,19
1024,Student_1024,M,C1,Computer,2,68,19,35,97,6
1024,Student_1024,M,C1,Computer,3,89,4,34,66,13
1024,Student_1024,M,C1,Computer,4,46,4,21,64,1
1025,Student_1025,F,C1,Mathematics,1,66,20,37,74,20
1025,Student_1025,F,C1,Mathematics,2,49,6,4,60,12
1025,Student_1025,F,C1,Mathematics,3,60,17,44,80,20
1025,Student_1025,F,C1,Mathematics,4,57,4,44,91,3
1025,Student_1025,F,C1,Science,1,56,2,48,70,20
1025,Student_1025,F,C1,Science,2,91,20,25,63,1
1025,Student_1025,F,C1,Science,3,91,15,17,99,2
1025,Student_1025,F,C1,Science,4,80,19,28,97,9
1025,Student_1025,F,C1,Biology,1,60,9,12,100,16
1025,Student_1025,F,C1,Biology,2,95,8,40,60,1
1025,Student_1025,F,C1,Biology,3,99,15,28,92,9
1025,Student_1025,F,C1,Biology,4,89,7,20,87,10
1025,Student_1025,F,C1,Chemistry,1,94,1,7,81,7
1025,Student_1025,F,C1,Chemistry,2,88,14,16,82,12
1025,Student_1025,F,C1,Chemistry,3,58,4,31,60,4
1025,Student_1025,F,C1,Chemistry,4,47,12,7,82,10
1025,Student_1025,F,C1,Computer,1,40,12,50,83,2
1025,Student_1025,F,C1,Computer,2,63,16,4,79,20
1025,Student_1025,F,C1,Computer,3,79,13,35,70,19
1025,Student_1025,F,C1,Computer,4,54,18,6,87,18
1026,Student_1026,F,C2,Mathematics,1,44,4,29,91,7
1026,Student_1026,F,C2,Mathematics,2,49,5,46,91,15
1026,Student_1026,F,C2,Mathematics,3,67,16,30,67,7
1026,Student_1026,F,C2,Mathematics,4,64,8,1,74,17
1026,Student_1026,F,C2,Science,1,42,16,35,63,13
1026,Student_1026,F,C2,Science,2,80,8,24,69,20
1026,Student_1026,F,C2,Science,3,75,11,26,99,1
1026,Student_1026,F,C2,Science,4,93,12,31,90,15
1026,Student_1026,F,C2,Biology,1,71,1,10,69,14
1026,Student_1026,F,C2,Biology,2,56,7,17,68,7
1026,Student_1026,F,C2,Biology,3,98,13,24,81,19
1026,Student_1026,F,C2,Biology,4,69,19,20,91,18
1026,Student_1026,F,C2,Chemistry,1,85,16,20,94,6
1026,Student_1026,F,C2,Chemistry,2,88,11,40,77,20
1026,Student_1026,F,C2,Chemistry,3,52,20,7,99,13
1026,Student_1026,F,C2,Chemistry,4,46,11,31,70,10
1026,Student_1026,F,C2,Computer,1,64,12,17,61,20
1026,Student_1026,F,C2,Computer,2,54,19,26,90,14
1026,Student_1026,F,C2,Computer,3,90,11,12,81,10
1026,Student_1026,F,C2,Computer,4,76,0,2,78,6
1027,Student_1027,F,C2,Mathematics,1,86,4,46,67,9
1027,Student_1027,F,C2,Mathematics,2,97,15,7,60,11
1027,Student_1027,F,C2,Mathematics,3,44,2,0,63,7
1027,Student_1027,F,C2,Mathematics,4,74,9,33,84,9
1027,Student_1027,F,C2,Science,1,60,13,38,86,1
1027,Student_1027,F,C2,Science,2,80,15,12,68,19
1027,Student_1027,F,C2,Science,3,75,9,25,71,16
1027,Student_1027,F,C2,Science,4,53,13,33,79,10
1027,Student_1027,F,C2,Biology,1,55,18,30,65,18
1027,Student_1027,F,C2,Biology,2,76,3,46,63,19
1027,Student_1027,F,C2,Biology,3,49,2,25,96,5
1027,Student_1027,F,C2,Biology,4,60,7,38,80,9
1027,Student_1027,F,C2,Chemistry,1,77,13,3,79,16
1027,Student_1027,F,C2,Chemistry,2,94,6,3,88,13
1027,Student_1027,F,C2,Chemistry,3,42,4,15,63,1
1027,Student_1027,F,C2,Chemistry,4,69,17,18,90,18
1027,Student_1027,F,C2,Computer,1,88,13,18,81,12
1027,Student_1027,F,C2,Computer,2,51,5,30,95,18
1027,Student_1027,F,C2,Computer,3,87,12,35,89,16
1027,Student_1027,F,C2,Computer,4,94,0,17,87,14
1028,Student_1028,M,C2,Mathematics,1,96,12,32,76,5
1028,Student_1028,M,C2,Mathematics,2,43,19,47,86,14
1028,Student_1028,M,C2,Mathematics,3,45,14,13,70,6
1028,Student_1028,M,C2,Mathematics,4,48,15,4,69,17
1028,Student_1028,M,C2,Science,1,42,12,42,89,12
1028,Student_1028,M,C2,Science,2,45,16,44,78,9
1028,Student_1028,M,C2,Science,3,74,13,25,64,4
1028,Student_1028,M,C2,Science,4,59,16,20,69,4
1028,Student_1028,M,C2,Biology,1,75,5,25,63,6
1028,Student_1028,M,C2,Biology,2,78,17,34,60,3
1028,Student_1028,M,C2,Biology,3,45,8,45,90,19
1028,Student_1028,M,C2,Biology,4,63,3,20,89,11
1028,Student_1028,M,C2,Chemistry,1,81,6,34,87,13
1028,Student_1028,M,C2,Chemistry,2,95,9,15,75,9
1028,Student_1028,M,C2,Chemistry,3,64,12,5,68,12
1028,Student_1028,M,C2,Chemistry,4,75,10,19,77,10
1028,Student_1028,M,C2,Computer,1,96,20,3,92,6
1028,Student_1028,M,C2,Computer,2,45,14,17,91,10
1028,Student_1028,M,C2,Computer,3,59,14,47,66,20
1028,Student_1028,M,C2,Computer,4,81,11,13,96,20
1029,Student_1029,F,C2,Mathematics,1,44,2,22,85,4
1029,Student_1029,F,C2,Mathematics,2,63,16,18,84,20
1029,Student_1029,F,C2,Mathematics,3,51,8,32,63,9
1029,Student_1029,F,C2,Mathematics,4,96,6,21,92,16
1029,Student_1029,F,C2,Science,1,63,1,27,100,6
1029,Student_1029,F,C2,Science,2,61,16,16,93,5
1029,Student_1029,F,C2,Science,3,85,5,33,60,9
1029,Student_1029,F,C2,Science,4,60,4,1,81,15
1029,Student_1029,F,C2,Biology,1,96,1,9,93,15
1029,Student_1029,F,C2,Biology,2,87,18,38,81,11
1029,Student_1029,F,C2,Biology,3,63,14,39,97,9
1029,Student_1029,F,C2,Biology,4,74,18,48,91,6
1029,Student_1029,F,C2,Chemistry,1,60,19,25,63,13
1029,Student_1029,F,C2,Chemistry,2,91,14,39,80,14
1029,Student_1029,F,C2,Chemistry,3,61,19,27,73,8
1029,Student_1029,F,C2,Chemistry,4,79,16,1,84,2
1029,Student_1029,F,C2,Computer,1,47,11,32,94,5
1029,Student_1029,F,C2,Computer,2,78,19,22,84,17
1029,Student_1029,F,C2,Computer,3,82,18,4,70,11
1029,Student_1029,F,C2,Computer,4,49,7,23,87,8
1030,Student_1030,F,C2,Mathematics,1,76,20,7,68,14
1030,Student_1030,F,C2,Mathematics,2,54,15,45,99,17
1030,Student_1030,F,C2,Mathematics,3,81,19,5,71,1
1030,Student_1030,F,C2,Mathematics,4,46,15,2,62,17
1030,Student_1030,F,C2,Science,1,82,7,37,92,0
1030,Student_1030,F,C2,Science,2,94,7,36,91,15
1030,Student_1030,F,C2,Science,3,82,4,3,89,5
1030,Student_1030,F,C2,Science,4,85,18,31,68,11
1030,Student_1030,F,C2,Biology,1,50,13,15,60,12
1030,Student_1030,F,C2,Biology,2,94,20,20,89,12
1030,Student_1030,F,C2,Biology,3,73,3,27,97,4
1030,Student_1030,F,C2,Biology,4,64,2,32,63,19
1030,Student_1030,F,C2,Chemistry,1,73,4,34,87,8
1030,Student_1030,F,C2,Chemistry,2,91,5,49,65,18
1030,Student_1030,F,C2,Chemistry,3,99,11,10,61,14
1030,Student_1030,F,C2,Chemistry,4,83,11,8,80,1
1030,Student_1030,F,C2,Computer,1,61,2,11,87,15
1030,Student_1030,F,C2,Computer,2,60,0,20,94,19
1030,Student_1030,F,C2,Computer,3,73,8,50,77,10
1030,Student_1030,F,C2,Computer,4,96,15,21,76,4
1031,Student_1031,F,C2,Mathematics,1,50,14,26,94,0
1031,Student_1031,F,C2,Mathematics,2,59,15,33,61,2
1031,Student_1031,F,C2,Mathematics,3,79,14,38,65,8
1031,Student_1031,F,C2,Mathematics,4,59,0,7,82,2
1031,Student_1031,F,C2,Science,1,43,14,37,74,20
1031,Student_1031,F,C2,Science,2,74,20,45,73,3
1031,Student_1031,F,C2,Science,3,51,16,38,68,2
1031,Student_1031,F,C2,Science,4,99,12,14,77,18
1031,Student_1031,F,C2,Biology,1,72,5,26,82,1
1031,Student_1031,F,C2,Biology,2,95,13,37,73,3
1031,Student_1031,F,C2,Biology,3,92,7,34,78,13
1031,Student_1031,F,C2,Biology,4,98,19,48,84,7
1031,Student_1031,F,C2,Chemistry,1,63,13,25,97,15
1031,Student_1031,F,C2,Chemistry,2,96,18,45,62,9
1031,Student_1031,F,C2,Chemistry,3,58,8,27,79,12
1031,Student_1031,F,C2,Chemistry,4,46,13,8,78,14
1031,Student_1031,F,C2,Computer,1,91,13,37,95,7
1031,Student_1031,F,C2,Computer,2,56,8,32,84,13
1031,Student_1031,F,C2,Computer,3,50,20,34,100,13
1031,Student_1031,F,C2,Computer,4,69,8,3,63,7
1032,Student_1032,F,C2,Mathematics,1,80,13,21,100,15
1032,Student_1032,F,C2,Mathematics,2,68,16,47,89,11
1032,Student_1032,F,C2,Mathematics,3,74,10,45,80,20
1032,Student_1032,F,C2,Mathematics,4,44,15,19,96,2
1032,Student_1032,F,C2,Science,1,83,0,8,68,3
1032,Student_1032,F,C2,Science,2,74,16,33,83,0
1032,Student_1032,F,C2,Science,3,47,12,22,99,11
1032,Student_1032,F,C2,Science,4,93,11,45,74,8
1032,Student_1032,F,C2,Biology,1,58,19,28,81,7
1032,Student_1032,F,C2,Biology,2,60,18,37,79,18
1032,Student_1032,F,C2,Biology,3,43,6,27,87,3
1032,Student_1032,F,C2,Biology,4,61,11,44,62,11
1032,Student_1032,F,C2,Chemistry,1,41,1,26,100,0
1032,Student_1032,F,C2,Chemistry,2,47,5,5,81,17
1032,Student_1032,F,C2,Chemistry,3,56,11,5,85,7
1032,Student_1032,F,C2,Chemistry,4,58,9,0,88,12
1032,Student_1032,F,C2,Computer,1,88,2,39,73,2
1032,Student_1032,F,C2,Computer,2,87,12,19,72,5
1032,Student_1032,F,C2,Computer,3,88,13,48,67,10
1032,Student_1032,F,C2,Computer,4,59,0,25,98,20
1033,Student_1033,M,C2,Mathematics,1,88,9,42,100,8
1033,Student_1033,M,C2,Mathematics,2,63,4,48,100,16
1033,Student_1033,M,C2,Mathematics,3,63,20,50,98,8
1033,Student_1033,M,C2,Mathematics,4,78,12,10,78,10
1033,Student_1033,M,C2,Science,1,52,13,44,60,7
1033,Student_1033,M,C2,Science,2,83,18,11,67,7
1033,Student_1033,M,C2,Science,3,100,20,44,71,15
1033,Student_1033,M,C2,Science,4,72,12,25,98,4
1033,Student_1033,M,C2,Biology,1,47,13,22,89,12
1033,Student_1033,M,C2,Biology,2,86,16,46,79,17
1033,Student_1033,M,C2,Biology,3,57,1,3,89,0
1033,Student_1033,M,C2,Biology,4,75,17,36,78,14
1033,Student_1033,M,C2,Chemistry,1,67,7,19,92,11
1033,Student_1033,M,C2,Chemistry,2,97,18,14,100,6
1033,Student_1033,M,C2,Chemistry,3,41,8,9,61,18
1033,Student_1033,M,C2,Chemistry,4,50,12,9,73,17
1033,Student_1033,M,C2,Computer,1,90,8,38,87,2
1033,Student_1033,M,C2,Computer,2,59,5,26,61,5
1033,Student_1033,M,C2,Computer,3,42,15,29,99,1
1033,Student_1033,M,C2,Computer,4,56,8,11,94,10
1034,Student_1034,M,C2,Mathematics,1,94,12,14,85,4
1034,Student_1034,M,C2,Mathematics,2,60,16,30,84,5
1034,Student_1034,M,C2,Mathematics,3,67,20,42,77,3
1034,Student_1034,M,C2,Mathematics,4,74,12,8,97,11
1034,Student_1034,M,C2,Science,1,73,2,2,87,11
1034,Student_1034,M,C2,Science,2,54,8,22,99,10
1034,Student_1034,M,C2,Science,3,87,3,32,83,6
1034,Student_1034,M,C2,Science,4,73,4,6,63,4
1034,Student_1034,M,C2,Biology,1,95,0,0,79,18
1034,Student_1034,M,C2,Biology,2,68,9,17,87,2
1034,Student_1034,M,C2,Biology,3,82,14,30,86,10
1034,Student_1034,M,C2,Biology,4,88,16,37,64,7
1034,Student_1034,M,C2,Chemistry,1,73,15,11,97,0
1034,Student_1034,M,C2,Chemistry,2,70,3,48,64,2
1034,Student_1034,M,C2,Chemistry,3,50,12,3,85,13
1034,Student_1034,M,C2,Chemistry,4,93,10,26,65,14
1034,Student_1034,M,C2,Computer,1,92,9,36,96,9
1034,Student_1034,M,C2,Computer,2,99,4,34,82,5
1034,Student_1034,M,C2,Computer,3,43,17,8,88,12
1034,Student_1034,M,C2,Computer,4,98,14,16,91,15
1035,Student_1035,F,C2,Mathematics,1,43,4,36,100,16
1035,Student_1035,F,C2,Mathematics,2,52,1,44,81,20
1035,Student_1035,F,C2,Mathematics,3,98,18,2,93,12
1035,Student_1035,F,C2,Mathematics,4,90,16,20,80,11
1035,Student_1035,F,C2,Science,1,50,6,3,60,2
1035,Student_1035,F,C2,Science,2,52,14,33,70,3
1035,Student_1035,F,C2,Science,3,90,16,34,77,7
1035,Student_1035,F,C2,Science,4,61,18,36,98,20
1035,Student_1035,F,C2,Biology,1,47,4,16,96,3
1035,Student_1035,F,C2,Biology,2,93,18,26,93,10
1035,Student_1035,F,C2,Biology,3,93,12,46,71,20
1035,Student_1035,F,C2,Biology,4,93,10,38,87,4
1035,Student_1035,F,C2,Chemistry,1,56,19,40,71,5
1035,Student_1035,F,C2,Chemistry,2,56,18,18,85,15
1035,Student_1035,F,C2,Chemistry,3,83,11,31,65,3
1035,Student_1035,F,C2,Chemistry,4,77,10,32,83,14
1035,Student_1035,F,C2,Computer,1,66,10,50,76,18
1035,Student_1035,F,C2,Computer,2,92,13,26,77,18
1035,Student_1035,F,C2,Computer,3,86,14,3,66,12
1035,Student_1035,F,C2,Computer,4,74,15,8,67,19
1036,Student_1036,M,C2,Mathematics,1,56,16,48,92,7
1036,Student_1036,M,C2,Mathematics,2,58,5,2,64,12
1036,Student_1036,M,C2,Mathematics,3,86,13,30,75,17
1036,Student_1036,M,C2,Mathematics,4,71,10,2,69,9
1036,Student_1036,M,C2,Science,1,60,15,11,61,8
1036,Student_1036,M,C2,Science,2,63,2,29,89,14
1036,Student_1036,M,C2,Science,3,74,18,49,67,16
1036,Student_1036,M,C2,Science,4,79,6,29,66,2
1036,Student_1036,M,C2,Biology,1,40,3,24,96,0
1036,Student_1036,M,C2,Biology,2,54,4,12,99,7
1036,Student_1036,M,C2,Biology,3,44,8,0,95,2
1036,Student_1036,M,C2,Biology,4,41,7,22,68,1
1036,Student_1036,M,C2,Chemistry,1,85,13,3,89,5
1036,Student_1036,M,C2,Chemistry,2,50,2,7,62,13
1036,Student_1036,M,C2,Chemistry,3,99,12,44,91,1
1036,Student_1036,M,C2,Chemistry,4,84,18,37,75,1
1036,Student_1036,M,C2,Computer,1,79,16,33,75,5
1036,Student_1036,M,C2,Computer,2,99,1,1,85,12
1036,Student_1036,M,C2,Computer,3,95,14,30,93,6
1036,Student_1036,M,C2,Computer,4,42,7,22,73,6
1037,Student_1037,M,C2,Mathematics,1,78,0,16,100,20
1037,Student_1037,M,C2,Mathematics,2,52,20,18,78,16
1037,Student_1037,M,C2,Mathematics,3,94,9,9,95,7
1037,Student_1037,M,C2,Mathematics,4,93,19,19,91,17
1037,Student_1037,M,C2,Science,1,53,17,27,83,14
1037,Student_1037,M,C2,Science,2,61,3,12,82,7
1037,Student_1037,M,C2,Science,3,57,11,30,73,1
1037,Student_1037,M,C2,Science,4,57,1,10,100,11
1037,Student_1037,M,C2,Biology,1,88,14,30,88,17
1037,Student_1037,M,C2,Biology,2,71,5,16,82,17
1037,Student_1037,M,C2,Biology,3,47,8,5,64,11
1037,Student_1037,M,C2,Biology,4,96,10,0,78,8
1037,Student_1037,M,C2,Chemistry,1,66,1,43,63,3
1037,Student_1037,M,C2,Chemistry,2,57,14,50,72,18
1037,Student_1037,M,C2,Chemistry,3,88,5,47,71,18
1037,Student_1037,M,C2,Chemistry,4,76,16,22,85,0
1037,Student_1037,M,C2,Computer,1,99,9,46,82,20
1037,Student_1037,M,C2,Computer,2,60,10,12,96,0
1037,Student_1037,M,C2,Computer,3,63,11,10,76,3
1037,Student_1037,M,C2,Computer,4,86,8,20,79,18
1038,Student_1038,M,C2,Mathematics,1,51,4,41,76,4
1038,Student_1038,M,C2,Mathematics,2,93,15,38,87,8
1038,Student_1038,M,C2,Mathematics,3,74,14,47,77,13
1038,Student_1038,M,C2,Mathematics,4,74,11,40,66,8
1038,Student_1038,M,C2,Science,1,52,17,36,72,3
1038,Student_1038,M,C2,Science,2,70,1,15,68,8
1038,Student_1038,M,C2,Science,3,77,10,21,92,3
1038,Student_1038,M,C2,Science,4,84,12,44,93,8
1038,Student_1038,M,C2,Biology,1,63,7,6,95,17
1038,Student_1038,M,C2,Biology,2,42,5,43,80,7
1038,Student_1038,M,C2,Biology,3,93,0,35,80,10
1038,Student_1038,M,C2,Biology,4,74,12,48,69,20
1038,Student_1038,M,C2,Chemistry,1,83,14,9,72,4
1038,Student_1038,M,C2,Chemistry,2,77,1,21,76,3
1038,Student_1038,M,C2,Chemistry,3,53,9,34,84,2
1038,Student_1038,M,C2,Chemistry,4,86,5,16,71,19
1038,Student_1038,M,C2,Computer,1,63,10,24,95,5
1038,Student_1038,M,C2,Computer,2,40,19,27,75,14
1038,Student_1038,M,C2,Computer,3,56,7,27,71,20
1038,Student_1038,M,C2,Computer,4,81,14,29,100,1
1039,Student_1039,M,C2,Mathematics,1,45,6,31,91,20
1039,Student_1039,M,C2,Mathematics,2,64,0,6,71,15
1039,Student_1039,M,C2,Mathematics,3,55,10,35,72,6
1039,Student_1039,M,C2,Mathematics,4,75,14,50,68,10
1039,Student_1039,M,C2,Science,1,47,0,22,84,7
1039,Student_1039,M,C2,Science,2,84,3,39,62,8
1039,Student_1039,M,C2,Science,3,68,1,33,87,12
1039,Student_1039,M,C2,Science,4,54,11,25,63,7
1039,Student_1039,M,C2,Biology,1,48,4,31,79,17
1039,Student_1039,M,C2,Biology,2,50,14,31,87,8
1039,Student_1039,M,C2,Biology,3,56,11,6,85,9
1039,Student_1039,M,C2,Biology,4,98,12,18,70,12
1039,Student_1039,M,C2,Chemistry,1,92,7,39,63,14
1039,Student_1039,M,C2,Chemistry,2,70,10,42,60,16
1039,Student_1039,M,C2,Chemistry,3,86,19,37,83,14
1039,Student_1039,M,C2,Chemistry,4,70,8,45,85,16
1039,Student_1039,M,C2,Computer,1,89,4,19,100,10
1039,Student_1039,M,C2,Computer,2,95,0,49,97,1
1039,Student_1039,M,C2,Computer,3,54,20,45,64,5
1039,Student_1039,M,C2,Computer,4,77,17,13,69,13
1040,Student_1040,M,C2,Mathematics,1,70,2,29,65,7
1040,Student_1040,M,C2,Mathematics,2,83,12,42,92,16
1040,Student_1040,M,C2,Mathematics,3,87,10,12,70,11
1040,Student_1040,M,C2,Mathematics,4,45,8,15,63,2
1040,Student_1040,M,C2,Science,1,99,15,25,71,10
1040,Student_1040,M,C2,Science,2,76,17,18,82,5
1040,Student_1040,M,C2,Science,3,93,17,25,65,3
1040,Student_1040,M,C2,Science,4,83,18,28,93,16
1040,Student_1040,M,C2,Biology,1,82,10,15,61,1
1040,Student_1040,M,C2,Biology,2,94,7,12,67,3
1040,Student_1040,M,C2,Biology,3,86,0,42,98,16
1040,Student_1040,M,C2,Biology,4,98,19,23,81,11
1040,Student_1040,M,C2,Chemistry,1,48,4,9,95,4
1040,Student_1040,M,C2,Chemistry,2,67,9,42,80,9
1040,Student_1040,M,C2,Chemistry,3,99,7,1,67,15
1040,Student_1040,M,C2,Chemistry,4,66,4,26,88,2
1040,Student_1040,M,C2,Computer,1,83,12,44,69,3
1040,Student_1040,M,C2,Computer,2,48,1,50,60,6
1040,Student_1040,M,C2,Computer,3,88,2,19,79,20
1040,Student_1040,M,C2,Computer,4,69,2,34,98,13
1041,Student_1041,M,C2,Mathematics,1,57,12,28,79,20
1041,Student_1041,M,C2,Mathematics,2,66,17,3,60,17
1041,Student_1041,M,C2,Mathematics,3,40,12,19,82,9
1041,Student_1041,M,C2,Mathematics,4,98,10,40,100,4
1041,Student_1041,M,C2,Science,1,97,0,16,81,1
1041,Student_1041,M,C2,Science,2,95,12,40,88,3
1041,Student_1041,M,C2,Science,3,44,10,50,80,2
1041,Student_1041,M,C2,Science,4,51,18,18,66,14
1041,Student_1041,M,C2,Biology,1,94,6,25,99,4
1041,Student_1041,M,C2,Biology,2,60,13,3,82,9
1041,Student_1041,M,C2,Biology,3,59,14,49,88,7
1041,Student_1041,M,C2,Biology,4,80,15,18,98,13
1041,Student_1041,M,C2,Chemistry,1,67,13,26,63,14
1041,Student_1041,M,C2,Chemistry,2,74,4,0,62,14
1041,Student_1041,M,C2,Chemistry,3,63,7,35,93,9
1041,Student_1041,M,C2,Chemistry,4,43,2,33,82,20
1041,Student_1041,M,C2,Computer,1,95,19,22,64,20
1041,Student_1041,M,C2,Computer,2,80,5,36,69,7
1041,Student_1041,M,C2,Computer,3,46,6,37,80,19
1041,Student_1041,M,C2,Computer,4,42,18,21,63,11
1042,Student_1042,F,C2,Mathematics,1,90,3,46,100,4
1042,Student_1042,F,C2,Mathematics,2,52,17,29,96,15
1042,Student_1042,F,C2,Mathematics,3,66,18,13,95,6
1042,Student_1042,F,C2,Mathematics,4,55,20,20,67,16
1042,Student_1042,F,C2,Science,1,55,9,9,91,1
1042,Student_1042,F,C2,Science,2,48,16,10,91,9
1042,Student_1042,F,C2,Science,3,61,16,3,84,20
1042,Student_1042,F,C2,Science,4,76,5,48,60,18
1042,Student_1042,F,C2,Biology,1,75,16,40,83,1
1042,Student_1042,F,C2,Biology,2,79,14,31,98,5
1042,Student_1042,F,C2,Biology,3,40,14,22,98,16
1042,Student_1042,F,C2,Biology,4,73,8,28,68,12
1042,Student_1042,F,C2,Chemistry,1,45,5,19,62,16
1042,Student_1042,F,C2,Chemistry,2,88,11,47,60,16
1042,Student_1042,F,C2,Chemistry,3,42,14,35,91,3
1042,Student_1042,F,C2,Chemistry,4,57,16,18,94,7
1042,Student_1042,F,C2,Computer,1,53,0,13,93,3
1042,Student_1042,F,C2,Computer,2,63,18,5,92,16
1042,Student_1042,F,C2,Computer,3,79,18,0,64,15
1042,Student_1042,F,C2,Computer,4,45,7,12,94,18
1043,Student_1043,F,C2,Mathematics,1,55,10,9,84,19
1043,Student_1043,F,C2,Mathematics,2,70,3,43,82,1
1043,Student_1043,F,C2,Mathematics,3,95,18,36,67,6
1043,Student_1043,F,C2,Mathematics,4,53,2,49,75,18
1043,Student_1043,F,C2,Science,1,90,17,15,67,0
1043,Student_1043,F,C2,Science,2,88,11,10,64,11
1043,Student_1043,F,C2,Science,3,56,5,32,64,13
1043,Student_1043,F,C2,Science,4,44,0,49,100,18
1043,Student_1043,F,C2,Biology,1,61,4,1,89,14
1043,Student_1043,F,C2,Biology,2,78,3,32,72,19
1043,Student_1043,F,C2,Biology,3,93,6,14,82,13
1043,Student_1043,F,C2,Biology,4,62,18,28,79,17
1043,Student_1043,F,C2,Chemistry,1,49,8,7,85,9
1043,Student_1043,F,C2,Chemistry,2,56,1,5,64,8
1043,Student_1043,F,C2,Chemistry,3,44,17,25,79,8
1043,Student_1043,F,C2,Chemistry,4,88,16,11,66,2
1043,Student_1043,F,C2,Computer,1,49,1,24,94,15
1043,Student_1043,F,C2,Computer,2,41,9,37,81,10
1043,Student_1043,F,C2,Computer,3,94,6,26,88,14
1043,Student_1043,F,C2,Computer,4,77,19,26,100,19
1044,Student_1044,F,C2,Mathematics,1,58,19,34,61,20
1044,Student_1044,F,C2,Mathematics,2,73,2,5,74,9
1044,Student_1044,F,C2,Mathematics,3,48,0,31,65,8
1044,Student_1044,F,C2,Mathematics,4,98,3,1,88,3
1044,Student_1044,F,C2,Science,1,40,18,25,84,9
1044,Student_1044,F,C2,Science,2,92,14,21,80,3
1044,Student_1044,F,C2,Science,3,73,12,27,60,16
1044,Student_1044,F,C2,Science,4,84,3,6,68,3
1044,Student_1044,F,C2,Biology,1,58,0,9,95,8
1044,Student_1044,F,C2,Biology,2,84,13,41,91,5
1044,Student_1044,F,C2,Biology,3,87,5,16,69,17
1044,Student_1044,F,C2,Biology,4,66,17,34,80,14
1044,Student_1044,F,C2,Chemistry,1,54,3,28,68,18
1044,Student_1044,F,C2,Chemistry,2,95,16,42,100,9
1044,Student_1044,F,C2,Chemistry,3,89,19,44,99,6
1044,Student_1044,F,C2,Chemistry,4,88,20,22,91,19
1044,Student_1044,F,C2,Computer,1,86,0,45,64,10
1044,Student_1044,F,C2,Computer,2,87,1,39,70,17
1044,Student_1044,F,C2,Computer,3,42,0,10,75,17
1044,Student_1044,F,C2,Computer,4,69,15,9,77,5
1045,Student_1045,M,C2,Mathematics,1,58,3,12,62,9
1045,Student_1045,M,C2,Mathematics,2,77,0,26,67,18
1045,Student_1045,M,C2,Mathematics,3,85,9,16,68,5
1045,Student_1045,M,C2,Mathematics,4,82,6,48,87,0
1045,Student_1045,M,C2,Science,1,93,4,8,77,20
1045,Student_1045,M,C2,Science,2,41,10,37,99,3
1045,Student_1045,M,C2,Science,3,89,10,36,74,17
1045,Student_1045,M,C2,Science,4,73,10,12,63,6
